#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_2742704 flag=0 multi=101.1973 len=3153	21.9182	3153	0.5639	100.0000	3153	277	273	0.5510	21	7.75
k127_2742806 flag=0 multi=92.5001 len=5490	17.6557	5490	0.5191	100.0000	5490	326	320	0.5357	17	8.30
k127_2758859 flag=0 multi=149.2256 len=2193	31.6607	2193	0.5016	100.0000	2193	271	266	0.4748	32	12.53
k127_2770984 flag=0 multi=131.0000 len=1108	23.1661	1108	0.5848	100.0000	1108	100	104	0.5635	24	9.05
k127_2773884 flag=0 multi=81.0804 len=1371	26.5770	1371	0.5660	100.0000	1371	140	137	0.5425	26	10.15
k127_2775922 flag=0 multi=39.3632 len=1220	18.5631	1220	0.5369	100.0000	1220	97	95	0.5297	17	7.77
k127_2776591 flag=1 multi=74.0000 len=1517	23.4192	1517	0.5419	100.0000	1517	147	138	0.5260	16	16.91
k127_2777833 flag=0 multi=77.0396 len=2502	58.1523	2502	0.5791	100.0000	2502	572	570	0.5650	57	13.78
k127_2788226 flag=0 multi=67.8018 len=2402	74.8926	2402	0.5849	100.0000	2402	717	712	0.5711	60	41.00
k127_2796510 flag=0 multi=91.3695 len=1326	41.0701	1326	0.5294	100.0000	1326	212	207	0.5145	40	13.89
k127_2797160 flag=0 multi=117.5806 len=1207	23.3712	1207	0.5352	100.0000	1207	113	108	0.5023	22	12.78
k127_2799609 flag=0 multi=89.6141 len=1034	14.6219	1034	0.5551	100.0000	1034	60	57	0.5430	15	7.60
k127_2832767 flag=0 multi=94.6332 len=2300	46.2722	2300	0.5278	100.0000	2300	423	417	0.5203	48	17.14
k127_2836597 flag=0 multi=74.0581 len=1315	74.3468	1315	0.5468	100.0000	1315	393	434	0.5492	31	122.47
k127_2839628 flag=0 multi=115.1294 len=1487	26.1917	1487	0.5649	100.0000	1487	147	152	0.5512	24	9.77
k127_2851283 flag=0 multi=123.9704 len=2631	53.4713	2631	0.5504	100.0000	2631	580	531	0.5683	30	50.97
k127_2869167 flag=0 multi=170.5871 len=3215	36.5524	3215	0.5446	100.0000	3215	466	449	0.5402	35	20.29
k127_2873318 flag=1 multi=138.0250 len=4174	23.0872	4174	0.5525	100.0000	4174	378	376	0.5462	24	8.12
k127_2884383 flag=0 multi=125.0000 len=1954	25.1633	1954	0.5281	100.0000	1954	196	193	0.5131	23	13.12
k127_2884397 flag=1 multi=59.0000 len=1138	104.8612	1138	0.5141	100.0000	1138	477	467	0.5579	79	111.99
k127_2888971 flag=0 multi=245.4101 len=2551	85.1031	2551	0.5406	100.0000	2551	800	827	0.5301	74	43.86
k127_2904973 flag=0 multi=119.4190 len=2318	85.1432	2318	0.5410	100.0000	2318	775	755	0.5403	74	42.99
k127_2908867 flag=0 multi=74.2901 len=3112	47.6902	3112	0.5572	100.0000	3112	597	573	0.5429	46	13.97
k127_2914695 flag=1 multi=146.8788 len=2207	25.7585	2207	0.5600	100.0000	2207	229	219	0.5297	24	10.85
k127_2918212 flag=0 multi=118.0171 len=9665	33.4787	9665	0.5532	100.0000	9665	1268	1258	0.5352	32	11.17
k127_2921091 flag=0 multi=163.5696 len=1428	18.9797	1428	0.5539	100.0000	1428	106	109	0.5515	21	6.42
k127_2921648 flag=0 multi=166.3091 len=7129	26.5900	7129	0.5608	100.0000	7129	740	727	0.5485	26	8.14
k127_2938080 flag=0 multi=101.4160 len=1598	21.9136	1598	0.5745	100.0000	1598	142	130	0.5455	20	10.32
k127_2942678 flag=0 multi=68.2705 len=2796	63.7575	2796	0.5182	100.0000	2796	722	696	0.5218	54	29.14
k127_2955939 flag=1 multi=72.9421 len=12567	48.5828	12567	0.5417	100.0000	12567	2351	2374	0.5437	39	48.38
k127_2977419 flag=0 multi=82.8052 len=2432	19.5979	2432	0.5691	100.0000	2432	186	189	0.5581	19	7.15
k127_3024036 flag=0 multi=228.6306 len=1069	24.6230	1069	0.5725	100.0000	1069	108	105	0.5645	25	7.13
k127_3029057 flag=0 multi=37.5703 len=1002	43.6806	1002	0.5639	100.0000	1002	169	162	0.5583	43	10.27
k127_3033190 flag=0 multi=165.8428 len=1170	19.2684	1170	0.5718	100.0000	1170	88	89	0.5609	19	7.97
k127_3033227 flag=0 multi=103.7842 len=2713	48.3185	2713	0.5746	100.0000	2713	524	513	0.5613	47	16.17
k127_3034629 flag=0 multi=136.0000 len=2313	27.0134	2313	0.5084	100.0000	2313	247	241	0.4915	25	11.19
k127_3036130 flag=0 multi=81.1323 len=1193	87.5231	1193	0.5490	100.0000	1193	407	398	0.5354	74	42.69
k127_3037963 flag=0 multi=139.5834 len=4100	34.5741	4100	0.5176	100.0000	4100	549	536	0.5108	34	11.53
k127_3047777 flag=0 multi=57.7235 len=1201	71.4971	1201	0.5470	100.0000	1201	343	359	0.5323	60	42.15
k127_3054121 flag=0 multi=86.0000 len=3632	47.5793	3632	0.5270	100.0000	3632	682	636	0.5233	48	13.45
k127_3054732 flag=0 multi=112.3707 len=1967	23.4428	1967	0.5323	100.0000	1967	176	174	0.5173	22	9.40
k127_3066192 flag=0 multi=86.5844 len=2591	69.2489	2591	0.5755	100.0000	2591	723	750	0.5683	59	60.54
k127_3071163 flag=0 multi=81.1668 len=2579	17.1124	2579	0.5805	100.0000	2579	176	160	0.5451	16	8.01
k127_3073981 flag=0 multi=117.1254 len=5112	39.7570	5112	0.5335	100.0000	5112	787	791	0.5239	40	10.23
k127_3091675 flag=1 multi=67.6335 len=5660	54.9171	5660	0.5631	100.0000	5660	1192	1221	0.5450	47	26.20
k127_3111038 flag=0 multi=90.8115 len=2816	23.3516	2816	0.5707	100.0000	2816	250	254	0.5454	23	11.04
k127_3128646 flag=0 multi=106.6685 len=5026	21.9091	5026	0.5595	100.0000	5026	429	420	0.5461	22	7.72
k127_3152289 flag=0 multi=144.2582 len=1192	58.6334	1192	0.5629	100.0000	1192	271	264	0.5444	59	17.24
k127_3160607 flag=0 multi=92.0000 len=1389	22.2988	1389	0.5270	100.0000	1389	123	126	0.5142	22	8.62
k127_3184763 flag=0 multi=104.2484 len=2502	19.5056	2502	0.5663	100.0000	2502	191	190	0.5496	19	6.19
k127_3188546 flag=1 multi=91.4565 len=6523	22.6853	6523	0.5720	100.0000	6523	534	532	0.5564	22	12.51
k127_3189845 flag=0 multi=64.8570 len=2602	18.9808	2602	0.5688	99.6541	2593	191	191	0.5530	19	8.15
k127_3194048 flag=0 multi=127.6315 len=1047	24.0497	1047	0.5368	100.0000	1047	98	99	0.5008	27	9.21
k127_3204096 flag=0 multi=77.7003 len=4048	25.3518	4048	0.5455	100.0000	4048	396	399	0.5319	25	8.14
k127_3205450 flag=0 multi=115.2915 len=8931	38.6988	8931	0.5307	100.0000	8931	1349	1317	0.5309	34	37.67
k127_3220898 flag=0 multi=177.8873 len=2337	24.1374	2337	0.5353	100.0000	2337	213	211	0.5301	24	7.49
k127_3245658 flag=0 multi=96.1328 len=2566	53.5284	2566	0.5620	98.9867	2540	547	536	0.5358	40	42.43
k127_3258467 flag=0 multi=121.0751 len=2390	47.6812	2390	0.5728	100.0000	2390	449	451	0.5593	49	14.70
k127_3259652 flag=0 multi=100.6675 len=2395	39.5854	2395	0.5674	100.0000	2395	354	381	0.5794	33	24.45
k127_3263199 flag=0 multi=104.0000 len=2477	26.4364	2477	0.5297	100.0000	2477	251	247	0.5088	25	15.38
k127_3266086 flag=0 multi=80.0000 len=1777	29.6359	1777	0.5785	100.0000	1777	203	202	0.5569	26	14.51
k127_3268945 flag=0 multi=95.8887 len=4341	14.5699	4341	0.5570	97.6964	4241	235	240	0.5479	14	9.13
k127_3271717 flag=0 multi=80.0721 len=2583	47.3225	2583	0.5579	100.0000	2583	459	474	0.5469	48	11.76
k127_3272813 flag=1 multi=180.5775 len=2127	93.8599	2127	0.5590	97.8373	2081	766	787	0.5603	33	117.14
k127_3275199 flag=0 multi=108.9281 len=6054	22.6589	6054	0.5808	99.8348	6044	523	548	0.5623	21	8.67
k127_3289746 flag=0 multi=111.6304 len=1258	19.7679	1258	0.5620	100.0000	1258	102	97	0.5489	20	6.72
k127_3297967 flag=0 multi=91.0000 len=1811	24.2231	1811	0.5848	100.0000	1811	175	175	0.5645	23	8.95
k127_3309911 flag=0 multi=122.7549 len=3599	21.8736	3599	0.5329	100.0000	3599	306	308	0.5247	22	7.41
k127_3312306 flag=0 multi=149.0000 len=1319	24.7468	1319	0.5224	100.0000	1319	125	128	0.5194	23	7.72
k127_3338133 flag=1 multi=93.0220 len=2721	55.1485	2721	0.5575	100.0000	2721	622	645	0.5549	48	39.93
k127_3347626 flag=0 multi=115.5776 len=1893	57.7581	1893	0.5674	100.0000	1893	428	442	0.5613	50	36.70
k127_3370957 flag=0 multi=103.6776 len=4965	19.7748	4965	0.5364	100.0000	4965	380	397	0.5291	18	9.20
k127_3372313 flag=0 multi=48.5289 len=1146	29.2382	1146	0.5724	94.3281	1081	133	129	0.5866	30	14.96
k127_3376543 flag=0 multi=144.5733 len=1266	58.9494	1266	0.5774	100.0000	1266	280	310	0.5628	75	39.70
k127_3385051 flag=0 multi=114.6164 len=1102	48.2278	1102	0.5590	100.0000	1102	233	225	0.5560	42	37.24
k127_3385372 flag=0 multi=117.4068 len=2059	29.1952	2059	0.5289	100.0000	2059	237	232	0.5044	25	12.06
k127_3388366 flag=0 multi=131.2397 len=2084	19.8791	2084	0.5744	100.0000	2084	158	160	0.5600	20	7.69
k127_3400474 flag=1 multi=84.7904 len=2933	22.9823	2933	0.5704	100.0000	2933	266	257	0.5619	24	8.17
k127_3422506 flag=0 multi=111.9758 len=1367	9.8230	1367	0.5750	100.0000	1367	50	54	0.5533	8	5.97
k127_3422873 flag=0 multi=130.5607 len=2458	25.4284	2458	0.5203	100.0000	2458	240	227	0.5073	25	10.79
k127_3427294 flag=0 multi=58.0000 len=3629	23.4745	3629	0.5721	100.0000	3629	320	324	0.5544	21	12.99
k127_3440435 flag=1 multi=105.8593 len=3113	74.9788	3113	0.5487	93.9287	2924	833	825	0.5633	53	70.15
k127_3451243 flag=0 multi=127.2237 len=1884	32.5451	1884	0.5165	100.0000	1884	249	229	0.5157	33	9.52
k127_3465314 flag=0 multi=107.7929 len=2889	24.0267	2889	0.5576	100.0000	2889	275	272	0.5508	25	6.82
k127_3465395 flag=0 multi=131.2591 len=1420	322.5620	1420	0.5169	100.0000	1420	1703	1651	0.5361	103	388.33
k127_3466863 flag=0 multi=153.9349 len=1908	29.3920	1908	0.5545	100.0000	1908	206	222	0.5506	31	8.65
k127_3469803 flag=0 multi=121.7383 len=2924	24.4887	2924	0.5441	99.8632	2920	286	273	0.5271	23	10.40
k127_3475165 flag=1 multi=84.9956 len=14514	55.2239	14514	0.5478	99.4970	14441	3105	3091	0.5383	54	17.58
k127_3483134 flag=0 multi=134.0552 len=3223	21.1219	3223	0.5721	100.0000	3223	261	264	0.5460	20	8.03
k127_3484568 flag=0 multi=48.0590 len=1956	44.8875	1956	0.5148	100.0000	1956	340	347	0.5084	39	29.18
k127_3490812 flag=0 multi=124.5140 len=4903	26.1460	4903	0.5613	100.0000	4903	488	501	0.5522	27	7.75
k127_3492317 flag=0 multi=86.2933 len=1351	61.8423	1351	0.5500	100.0000	1351	318	309	0.5503	66	18.43
k127_3502876 flag=0 multi=112.9795 len=4859	25.7388	4859	0.5388	100.0000	4859	476	488	0.5233	25	9.37
k127_3503737 flag=0 multi=81.1069 len=1484	48.6354	1484	0.5505	100.0000	1484	276	295	0.5305	46	13.99
k127_3529421 flag=0 multi=52.6654 len=1944	19.2464	1944	0.5653	100.0000	1944	145	147	0.5527	19	8.37
k127_3531924 flag=0 multi=61.9396 len=2941	19.2832	2941	0.5468	100.0000	2941	215	223	0.5242	19	9.10
k127_3547993 flag=0 multi=144.4032 len=2607	23.1906	2607	0.5420	100.0000	2607	212	219	0.5052	20	13.39
k127_3548315 flag=0 multi=173.7889 len=1136	26.6602	1136	0.5308	100.0000	1136	111	113	0.5144	26	9.54
k127_3557565 flag=0 multi=106.4861 len=4760	31.8153	4760	0.5618	100.0000	4760	576	592	0.5482	31	8.06
k127_3558413 flag=0 multi=110.9440 len=1483	23.4997	1483	0.5556	100.0000	1483	142	137	0.5445	23	5.71
k127_3558888 flag=0 multi=90.2754 len=1042	55.0288	1042	0.5518	100.0000	1042	229	225	0.5421	54	10.81
k127_3559808 flag=1 multi=145.0664 len=3139	76.0080	3139	0.5473	97.4833	3060	936	953	0.5723	26	69.82
k127_3560066 flag=0 multi=114.8050 len=1445	21.9481	1445	0.5633	100.0000	1445	120	125	0.5427	22	11.39
k127_3586983 flag=0 multi=122.2416 len=2867	26.5717	2867	0.5399	100.0000	2867	286	299	0.5233	25	10.17
k127_3587532 flag=0 multi=204.2177 len=1762	18.3070	1762	0.5715	100.0000	1762	128	120	0.5383	17	9.85
k127_3591947 flag=0 multi=97.9484 len=1348	50.7596	1348	0.5534	100.0000	1348	254	266	0.5423	48	16.14
k127_3594401 flag=0 multi=105.2862 len=1018	226.0776	1018	0.5737	100.0000	1018	926	867	0.5808	53	346.66
k127_3597383 flag=0 multi=103.0488 len=1050	30.4676	1050	0.5286	100.0000	1050	121	125	0.5130	30	10.28
k127_3616838 flag=0 multi=84.0498 len=1211	23.7597	1211	0.5739	99.0917	1200	108	112	0.5609	24	8.72
k127_3625163 flag=0 multi=55.1741 len=1672	23.5179	1672	0.5676	100.0000	1672	150	148	0.5582	23	7.46
k127_3628571 flag=1 multi=127.3429 len=2011	24.4401	2011	0.5500	100.0000	2011	189	188	0.5246	22	10.38
k127_3631772 flag=0 multi=89.6655 len=1774	57.3072	1774	0.5614	100.0000	1774	381	399	0.5517	52	22.28
k127_3644609 flag=0 multi=110.5626 len=1014	76.0907	1014	0.5848	100.0000	1014	303	314	0.6050	97	48.66
k127_3646905 flag=0 multi=119.9410 len=4976	49.4602	4976	0.5778	100.0000	4976	950	959	0.5663	46	22.90
k127_3657376 flag=1 multi=90.0008 len=5193	15.6501	5193	0.5390	100.0000	5193	315	300	0.5224	12	9.69
k127_3672463 flag=0 multi=85.0600 len=1410	21.8348	1410	0.5745	100.0000	1410	118	119	0.5673	22	4.81
k127_3682335 flag=1 multi=95.3534 len=1126	65.1377	1126	0.5400	100.0000	1126	302	252	0.5257	61	28.12
k127_3690101 flag=0 multi=95.4094 len=10672	53.4881	10672	0.5351	100.0000	10672	2173	2167	0.5233	55	14.21
k127_3693233 flag=0 multi=85.0950 len=5748	26.3212	5748	0.5590	100.0000	5748	577	596	0.5553	24	9.61
k127_3697861 flag=0 multi=109.6860 len=1401	38.5446	1401	0.5232	100.0000	1401	207	203	0.5209	37	18.43
k127_3698833 flag=1 multi=224.0000 len=1028	43.2490	1028	0.5710	100.0000	1028	176	169	0.5589	44	13.53
k127_3708345 flag=0 multi=81.9601 len=1756	28.6008	1756	0.5285	100.0000	1756	197	188	0.5260	29	16.70
k127_3711454 flag=0 multi=55.4217 len=1436	62.3029	1436	0.5362	100.0000	1436	339	351	0.5286	58	22.57
k127_3722338 flag=0 multi=137.6684 len=2428	27.8204	2428	0.5222	100.0000	2428	264	259	0.5108	28	10.78
k127_3727949 flag=0 multi=102.0210 len=2268	41.9877	2268	0.5591	100.0000	2268	369	365	0.5394	40	16.08
k127_3739019 flag=0 multi=48.1963 len=1095	58.2913	1095	0.5699	100.0000	1095	255	251	0.5601	55	17.43
k127_3760487 flag=0 multi=60.7678 len=1333	25.3256	1333	0.5236	100.0000	1333	130	136	0.5270	16	29.77
k127_3791396 flag=0 multi=101.4866 len=3569	26.3637	3569	0.5730	100.0000	3569	366	357	0.5530	25	9.55
k127_3798226 flag=0 multi=50.9886 len=1358	0.1730	1358	0.5692	9.5729	130	1	1	0.4511	0	0.55
k127_3804859 flag=0 multi=71.0820 len=2372	50.4920	2372	0.5413	100.0000	2372	452	461	0.5283	49	26.82
k127_3809456 flag=0 multi=93.4652 len=1004	26.3785	1004	0.5398	100.0000	1004	102	104	0.5346	26	8.66
k127_3824686 flag=0 multi=72.3797 len=1968	28.8547	1968	0.5351	100.0000	1968	223	220	0.5176	28	11.20
k127_3835371 flag=0 multi=71.0000 len=1368	54.6937	1368	0.5373	100.0000	1368	287	304	0.5111	57	26.27
k127_3836449 flag=0 multi=97.6757 len=12719	56.6706	12719	0.5834	100.0000	12719	2801	2794	0.5688	55	17.94
k127_3840858 flag=0 multi=134.0000 len=1513	35.4118	1513	0.5274	100.0000	1513	213	205	0.5244	32	15.65
k127_3844831 flag=0 multi=119.6020 len=2921	5.6491	2921	0.5389	35.4673	1036	64	65	0.5376	0	15.47
k127_3847268 flag=1 multi=87.9129 len=4490	54.2294	4490	0.5586	100.0000	4490	945	944	0.5525	42	42.20
k127_3861566 flag=0 multi=121.0390 len=1795	31.0552	1795	0.5276	100.0000	1795	209	213	0.5114	31	12.15
k127_3861920 flag=0 multi=67.9306 len=4262	44.4392	4262	0.5690	96.2928	4104	730	753	0.6115	5	117.60
k127_3877136 flag=1 multi=108.0000 len=2116	9.5884	2116	0.5468	97.2590	2058	79	75	0.5112	8	7.17
k127_3897427 flag=0 multi=111.6063 len=1801	28.0350	1801	0.5502	100.0000	1801	197	200	0.5359	27	10.16
k127_3911070 flag=0 multi=101.3646 len=5182	26.0164	5182	0.5681	100.0000	5182	527	518	0.5500	26	8.76
k127_3919502 flag=0 multi=65.9702 len=1504	25.6815	1504	0.5898	100.0000	1504	151	152	0.5704	25	7.51
k127_3919929 flag=0 multi=90.4269 len=1392	31.4203	1392	0.5374	100.0000	1392	169	171	0.5140	28	15.02
k127_3928783 flag=0 multi=125.8795 len=1994	40.5015	1994	0.5602	100.0000	1994	307	325	0.5867	31	28.76
k127_3932777 flag=0 multi=208.1264 len=1432	17.3568	1432	0.5503	100.0000	1432	97	94	0.5432	18	6.20
k127_3944037 flag=0 multi=88.4603 len=2219	38.4660	2219	0.5228	100.0000	2219	334	319	0.5160	38	11.85
k127_3948139 flag=1 multi=49.0000 len=1119	70.9920	1119	0.5809	100.0000	1119	311	304	0.5693	57	36.97
k127_3949558 flag=0 multi=88.5150 len=1358	20.4146	1358	0.5700	100.0000	1358	106	108	0.5598	21	6.24
k127_3953277 flag=0 multi=96.5209 len=1035	23.4203	1035	0.5333	100.0000	1035	111	95	0.4877	19	13.27
k127_3957933 flag=0 multi=98.0000 len=1388	60.1491	1388	0.5231	100.0000	1388	326	333	0.5185	56	27.66
k127_3971899 flag=0 multi=109.0877 len=2669	20.6939	2669	0.5538	100.0000	2669	216	214	0.5352	19	8.64
k127_3981785 flag=0 multi=115.3101 len=1391	31.0913	1391	0.5773	100.0000	1391	163	164	0.5707	31	6.62
k127_3986385 flag=0 multi=65.0000 len=1643	1.5654	1643	0.5971	64.6379	1062	8	14	0.5996	1	2.00
k127_4009650 flag=0 multi=75.0705 len=3887	21.6866	3887	0.5120	100.0000	3887	323	321	0.5068	20	8.49
k127_4010127 flag=0 multi=86.7862 len=4847	27.5725	4847	0.5432	100.0000	4847	510	519	0.5112	25	13.97
k127_4012476 flag=0 multi=112.0000 len=1129	30.0071	1129	0.5359	99.7343	1126	132	128	0.5316	31	10.02
k127_4015953 flag=0 multi=80.8140 len=2633	19.1629	2633	0.5853	100.0000	2633	201	199	0.5709	20	8.32
k127_4016146 flag=0 multi=68.6626 len=1437	46.9499	1437	0.5456	100.0000	1437	268	269	0.5393	43	17.43
k127_4020818 flag=1 multi=205.2444 len=3801	64.7124	3801	0.5691	100.0000	3801	965	954	0.5529	65	16.88
k127_4022228 flag=0 multi=108.9048 len=1597	19.9850	1597	0.5623	100.0000	1597	124	123	0.5543	20	6.52
k127_4029524 flag=0 multi=84.2756 len=1825	19.2236	1825	0.5748	100.0000	1825	132	143	0.5583	18	5.10
k127_4030247 flag=0 multi=92.9190 len=8264	55.2321	8264	0.5398	100.0000	8264	1759	1748	0.5254	55	17.72
k127_4048722 flag=0 multi=142.7297 len=1862	57.9082	1862	0.5591	100.0000	1862	368	376	0.5469	59	18.06
k127_4049707 flag=0 multi=139.0000 len=1161	27.9388	1161	0.5538	100.0000	1161	125	128	0.5370	31	13.34
k127_4054637 flag=1 multi=62.0000 len=2218	21.6488	2218	0.5433	99.6393	2210	181	183	0.5095	19	12.06
k127_4055743 flag=0 multi=119.5129 len=4828	25.1152	4828	0.5543	100.0000	4828	471	481	0.5426	25	9.41
k127_4067647 flag=0 multi=95.0000 len=2563	61.2571	2563	0.5572	100.0000	2563	599	599	0.5484	59	24.69
k127_4077226 flag=0 multi=130.0000 len=1241	25.2853	1241	0.5584	100.0000	1241	127	119	0.5492	22	12.64
k127_4083140 flag=0 multi=82.0360 len=1322	17.9607	1322	0.5227	100.0000	1322	98	93	0.5152	16	6.56
k127_4092055 flag=0 multi=94.9197 len=1185	10.1603	1185	0.5527	100.0000	1185	46	45	0.5234	9	6.63
k127_4102515 flag=1 multi=78.0000 len=1416	89.7260	1416	0.5494	100.0000	1416	495	488	0.5412	75	53.18
k127_4109420 flag=0 multi=95.0172 len=2215	18.8966	2215	0.5625	100.0000	2215	167	164	0.5512	19	8.91
k127_4111599 flag=0 multi=105.4563 len=3458	33.5726	3458	0.5442	100.0000	3458	458	449	0.5312	36	10.86
k127_4120734 flag=1 multi=87.0184 len=1816	20.8293	1816	0.5463	98.9537	1797	140	142	0.5268	20	9.71
k127_4123075 flag=1 multi=77.0000 len=2386	24.7125	2386	0.5432	100.0000	2386	228	229	0.5392	23	9.66
k127_4173987 flag=0 multi=128.6492 len=1082	38.2597	1082	0.5379	100.0000	1082	169	153	0.5301	37	9.84
k127_4200230 flag=0 multi=111.5761 len=2052	72.3587	2052	0.5595	100.0000	2052	572	566	0.5568	70	22.32
k127_4206328 flag=0 multi=54.4306 len=1121	118.5433	1121	0.5343	100.0000	1121	538	510	0.5354	97	90.90
k127_4212653 flag=0 multi=158.8604 len=1996	27.0471	1996	0.5200	100.0000	1996	211	209	0.5057	26	12.14
k127_4216966 flag=0 multi=153.8331 len=4538	23.4050	4538	0.5674	100.0000	4538	408	412	0.5486	23	8.05
k127_4228884 flag=0 multi=99.4713 len=1854	29.4450	1854	0.5221	100.0000	1854	199	209	0.5111	28	12.80
k127_4237262 flag=0 multi=154.1991 len=1860	59.5957	1860	0.5237	100.0000	1860	413	431	0.5178	52	22.56
k127_4260815 flag=0 multi=96.2745 len=2823	21.1580	2823	0.5604	100.0000	2823	230	243	0.5457	21	6.47
k127_4261656 flag=0 multi=121.4552 len=1164	38.4983	1164	0.5155	100.0000	1164	172	166	0.5183	40	9.13
k127_4269898 flag=0 multi=84.9446 len=2727	59.6410	2727	0.5413	99.8900	2724	632	623	0.5267	58	20.73
k127_4270997 flag=0 multi=73.9569 len=1357	76.0508	1357	0.5689	100.0000	1357	418	402	0.5566	55	54.09
k127_4278724 flag=0 multi=71.7849 len=2275	67.9138	2275	0.5609	100.0000	2275	233	228	0.5525	64	11.80
k127_4279724 flag=0 multi=98.0000 len=2077	13.8570	2077	0.5407	100.0000	2077	110	109	0.5367	14	5.78
k127_4286254 flag=0 multi=242.6521 len=5281	31.2094	5281	0.5156	100.0000	5281	633	622	0.4987	30	14.39
k127_4294217 flag=0 multi=417.5724 len=1184	40.0498	1184	0.5127	100.0000	1184	185	183	0.5065	42	11.66
k127_4294846 flag=0 multi=76.8742 len=1280	15.3391	1280	0.5867	100.0000	1280	76	81	0.5730	16	4.45
k127_4301124 flag=1 multi=69.6594 len=2376	42.2744	2376	0.5497	99.8316	2372	380	402	0.5354	43	18.56
k127_4312039 flag=0 multi=81.2124 len=1855	17.7639	1855	0.5553	98.4906	1827	124	130	0.5384	18	12.13
k127_4313076 flag=0 multi=86.9478 len=1907	21.0991	1907	0.5312	100.0000	1907	157	158	0.5251	22	7.66
k127_4314775 flag=0 multi=87.0060 len=3812	23.7028	3812	0.5635	100.0000	3812	354	353	0.5479	25	8.01
k127_4314878 flag=0 multi=87.6472 len=1119	21.8776	1119	0.5469	100.0000	1119	98	96	0.5225	22	8.38
k127_4315934 flag=0 multi=81.4141 len=1955	16.7985	1955	0.5795	100.0000	1955	132	123	0.5695	16	5.89
k127_4318483 flag=0 multi=162.5201 len=1273	24.7738	1273	0.5727	100.0000	1273	125	129	0.5615	23	7.53
k127_4325069 flag=1 multi=59.5732 len=4091	14.2075	4091	0.5546	99.9756	4090	229	226	0.5502	15	7.59
k127_4326282 flag=0 multi=88.4278 len=1630	22.3896	1630	0.5448	100.0000	1630	144	140	0.5387	24	7.66
k127_4326785 flag=0 multi=72.7238 len=2618	75.4545	2618	0.5733	100.0000	2618	727	756	0.5870	68	38.92
k127_4350111 flag=0 multi=58.0221 len=1393	27.9620	1393	0.5212	100.0000	1393	162	139	0.5194	30	12.33
k127_4366517 flag=0 multi=230.0000 len=1111	29.4914	1111	0.5473	100.0000	1111	121	130	0.5421	30	6.99
k127_4369128 flag=0 multi=107.0000 len=2072	22.5647	2072	0.5497	100.0000	2072	187	179	0.5370	25	8.70
k127_4369753 flag=0 multi=155.6336 len=1557	46.7906	1557	0.5793	99.8715	1555	287	285	0.5737	51	26.09
k127_4374948 flag=0 multi=126.6732 len=1256	98.2500	1256	0.5725	100.0000	1256	491	473	0.5482	102	62.63
k127_4393120 flag=1 multi=152.7604 len=8170	22.5539	8170	0.5635	100.0000	8170	727	687	0.5548	22	8.61
k127_4400783 flag=0 multi=135.6733 len=2909	25.5009	2909	0.5435	100.0000	2909	289	293	0.5333	25	7.41
k127_4409295 flag=0 multi=65.0030 len=1460	88.8884	1460	0.5500	100.0000	1460	508	500	0.5405	88	32.26
k127_4411521 flag=1 multi=78.8042 len=2231	23.2667	2231	0.5446	100.0000	2231	199	198	0.5170	21	11.37
k127_4415168 flag=0 multi=102.9476 len=2361	24.1965	2361	0.5379	100.0000	2361	208	224	0.5277	23	8.96
k127_4435844 flag=0 multi=240.0000 len=2247	16.6818	2247	0.5763	100.0000	2247	149	142	0.5593	17	6.14
k127_4439389 flag=0 multi=166.3773 len=1068	10.1320	1068	0.5262	100.0000	1068	47	41	0.5063	9	4.00
k127_4440437 flag=0 multi=77.1731 len=1750	20.9920	1750	0.5469	100.0000	1750	145	152	0.5388	19	6.81
k127_4454145 flag=0 multi=96.5963 len=4021	51.9933	4021	0.5710	100.0000	4021	772	765	0.5568	45	32.12
k127_4454888 flag=0 multi=69.7142 len=1376	0.8779	1376	0.5523	42.6599	587	5	5	0.5514	0	1.22
k127_4459679 flag=0 multi=93.0000 len=1014	17.4201	1014	0.5473	100.0000	1014	69	70	0.5287	17	7.23
k127_4469765 flag=0 multi=117.1375 len=4555	26.0002	4555	0.5381	100.0000	4555	438	450	0.5268	25	8.39
k127_4482267 flag=0 multi=66.0000 len=1142	24.4028	1142	0.5639	100.0000	1142	110	116	0.5514	24	12.42
k127_4492615 flag=0 multi=77.4336 len=1746	37.3723	1746	0.5584	100.0000	1746	242	262	0.5419	36	14.81
k127_4495923 flag=0 multi=83.6659 len=2240	23.7129	2240	0.5469	100.0000	2240	205	201	0.5353	24	5.82
k127_4508617 flag=0 multi=110.0031 len=1751	24.4392	1751	0.5585	100.0000	1751	169	173	0.5455	24	7.93
k127_4509781 flag=0 multi=139.0000 len=1002	29.0689	1002	0.5589	100.0000	1002	117	111	0.5472	31	11.64
k127_4520124 flag=0 multi=85.7211 len=1547	46.6167	1547	0.5501	100.0000	1547	266	273	0.5505	44	21.13
k127_4521520 flag=0 multi=134.2994 len=2218	26.0920	2218	0.5550	100.0000	2218	223	213	0.5464	25	8.60
k127_4522067 flag=1 multi=84.9495 len=3454	43.9977	3454	0.5330	100.0000	3454	592	597	0.5279	37	28.12
k127_4531985 flag=0 multi=105.7998 len=2050	49.2873	2050	0.5610	100.0000	2050	420	362	0.5524	40	37.84
